noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
195,,65.00709,0,,,,N,,
196,,65.17754,0,,,,N,,
197,,65.348,0,,,,,,O
198,,65.6889,0.5397726,,,,N,,
199,,66.37072,0,,,N,,,
200,,66.541176,0,,,N,,,
201,,66.71163,0,O,,,,,
202,,67.05254,0,,,N,,,
203,,67.22299,0,,,N,,,
204,,67.39345,0,O,,,,,
205,,67.73436,0,,,N,,,
206,,67.904816,0,,,N,,,
207,,68.07527,0,O,,,,,
208,,68.416176,0,N,,,,,
209,,68.75709,0,,,O,,,
210,,69.09799,0,N,,,,,
211,,69.4389,0,,,O,,,
212,,69.779816,0,,,N,,,
213,,69.95027,0,,,N,,,
214,,70.12072,0,O,,,,,
215,,70.46163,0,,,N,,,
216,,70.63209,0,,,N,,,
217,,70.80254,0,O,,,,,
218,,71.14345,0,,,N,,,
219,,71.48436,0,,,,N,,
220,,71.825264,0,,,,N,,
221,,72.166176,0,,,,,,O
222,,72.50709,0,,,,N,,
223,,72.67754,0,,,,N,,
224,,72.84799,0,,,,,,O
225,,73.1889,0,,,,N,,
226,,73.35936,0,,,,N,,
227,,73.529816,0,,,,,,O
228,,73.87072,0,,,,,,N
229,,74.21163,0,,,,O,,
230,,74.552536,0,,,,,,N
231,,74.89345,0,,,,O,,
232,,75.23436,0,,,,N,,
233,,75.404816,0,,,,N,,
234,,75.575264,0,,,,,,O
235,,75.916176,0,,,,N,,
236,,76.08663,0,,,,N,,
237,,76.25709,0,,,,,,O
238,,76.59799,0.5397726,,,,N,,
239,,77.27981,0,,,N,,,
240,,77.450264,0,,,N,,,
241,,77.62072,0,O,,,,,
242,,77.96163,0,,,N,,,
243,,78.13209,0,,,N,,,
244,,78.302536,0,O,,,,,
245,,78.64345,0,,,N,,,
246,,78.8139,0,,,N,,,
247,,78.98436,0,O,,,,,
248,,79.325264,0,N,,,,,
249,,79.666176,0,,,O,,,
250,,80.00708,0,N,,,,,
251,,80.177536,0,N,,,,,
252,,80.34799,0,N,,,,,
253,,80.6889,0.71022713,,,N,,,
254,,81.71163,0,,,,N,,
255,,81.71163,0,,,N,,,
256,,81.88208,0,,,,N,,
257,,81.88208,0,,,N,,,
258,,82.052536,0,,,,N,,
259,,82.052536,0,,,N,,,
260,,82.22299,0,,,,N,,
261,,82.22299,0,,,N,,,
262,,82.39345,0,,,,,,O
263,,82.39345,0,O,,,,,
264,,82.73435,0,,,,N,,
265,,82.73435,0,,,N,,,
266,,83.075264,0,,,,,,O
267,,83.075264,0,O,,,,,
268,,83.416176,0.5397726,,,,N,,
269,,83.416176,0.5397726,,,S,,,
