noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
175,,69.23076,0.4567307,,,N,,,
176,,69.23076,0.4567307,,,,,,N
177,,69.807686,0,N,,,,,
178,,69.807686,0,,,,N,,
179,,70.384605,0,O,,,,,
180,,70.673065,0,,,N,,,
181,,70.961525,0.4567307,N,,,,,
182,,71.53845,0,,,,,,O
183,,71.82691,0,,,,N,,
184,,72.11537,0.4567307,,,,,,N
185,,72.6923,0,,,O,,,
186,,72.98076,0,,,N,,,
187,,73.26922,0,O,,,,,
188,,73.557686,0,N,,,,,
189,,73.846146,0.4567307,,,N,,,
190,,74.423065,0,,,,O,,
191,,74.423065,0,O,,,,,
192,,74.99999,0,,,,,,O
193,,74.99999,0,,,O,,,
194,,75.28845,0,,,,,,N
195,,75.28845,0,,,N,,,
196,,75.57691,0.4567307,N,,,,,
197,,75.57691,0.4567307,,,,N,,
198,,76.15384,0,,,,,,O
199,,76.15384,0,,,O,,,
200,,76.4423,0,,,,,,N
201,,76.4423,0,,,N,,,
202,,76.73076,0.4567307,N,,,,,
203,,76.73076,0.4567307,,,,N,,
204,,77.30768,0,,,,,,N
205,,77.596146,0,,,,,,N
206,,77.884605,0,,,,N,,
207,,78.173065,0,,,,N,,
208,,78.461525,0.4567307,,,,,,N
209,,79.03845,0,,,,,,O
210,,79.61537,0,,,,,,N
211,,79.61537,0,,,N,,,
212,,79.90383,0,,,N,,,
213,,79.90383,0,,,,,,N
214,,80.1923,0.31249997,,,,N,,
215,,80.1923,0.31249997,N,,,,,
216,,80.62499,0,N,,,,,
217,,80.62499,0,,,,N,,
218,,80.76922,0,N,,,,,
219,,80.76922,0,,,,N,,
220,,81.05768,0,,,,,,N
221,,81.05768,0,,,N,,,
222,,81.346146,0,N,,,,,
223,,81.346146,0,,,,N,,
224,,81.634605,0,N,,,,,
225,,81.923065,0,,,O,,,
226,,82.211525,0,O,,,,,
227,,82.49999,0,,,O,,,
228,,82.78845,0,O,,,,,
229,,83.07691,0.4567307,,,N,,,
230,,83.65383,0,,,,,,O
231,,84.23076,0,,,,N,,
232,,84.51922,0,,,,N,,
233,,84.80768,0.31249997,,,,,,N
234,,85.24037,0,,,,N,,
235,,85.384605,0,,,,N,,
236,,85.673065,0,,,,N,,
237,,85.961525,0,,,,,,N
238,,86.249985,0,,,,N,,
239,,86.249985,0,N,,,,,
240,,86.39422,0,N,,,,,
241,,86.39422,0,,,,N,,
242,,86.53845,0.7451922,,,,,,N
243,,86.53845,0.7451922,,,N,,,
244,,87.40383,0.576923,N,,,,,
245,,87.40383,0.576923,,,,N,,
246,,88.10095,0.50480765,,,N,,,
247,,88.10095,0.50480765,,,,,,N
248,,88.72595,0.69110566,N,,,,,
249,,88.72595,0.69110566,,,,N,,
250,,89.53725,2.433894,,,N,,,
251,,89.53725,2.433894,,,,,,N
252,,92.09133,0,,,,N,,
253,,92.09133,0,S,,,,,
