noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
131,,64.42619,0,,,,,,N
132,,64.918,0,,,,N,,
133,,65.4098,0,,,,,,N
134,,65.9016,0,,,,N,,
135,,66.14751,0,,,,N,,
136,,66.3934,0,,,,,,N
137,,66.639305,0,,,,,,N
138,,66.88521,0,,,N,,,
139,,66.88521,0,,,,S,,
140,,67.377014,0,N,,,,,
141,,67.86881,0,,,N,,,
142,,68.36062,0,N,,,,,
143,,68.85242,0,N,,,,,
144,,69.09832,0,N,,,,,
145,,69.34422,0,,,N,,,
146,,69.46717,0,,,N,,,
147,,69.83603,0.983606,N,,,,,
148,,71.06554,0,,,,N,,
149,,71.31144,0,,,,N,,
150,,71.557335,0,,,,,,N
151,,71.68029,0,,,,,,N
152,,72.04914,0,,,,,,N
153,,72.295044,0,,,,N,,
154,,72.54095,0,,,,N,,
155,,72.78684,0,,,,,,O
156,,73.27865,0,,,,N,,
157,,73.770454,0.7377045,,,,,,N
158,,74.75406,0,,,N,,,
159,,75.24586,0,N,,,,,
160,,75.73766,0,,,N,,,
161,,76.22947,0,N,,,,,
162,,76.72127,0,N,,,,,
163,,76.96717,0,N,,,,,
164,,77.21307,0,,,N,,,
165,,77.33602,0,,,N,,,
166,,77.70487,0.7377045,N,,,,,
167,,78.93438,0,,,,N,,
168,,79.18028,0,,,,N,,
169,,79.426186,0,,,,,,N
170,,79.54913,0,,,,,,N
171,,79.91799,0,,,,,,N
172,,80.16389,0,,,,N,,
173,,80.40979,0,,,,N,,
174,,80.65569,0,,,,,,N
175,,80.901596,0,,,,,,N
176,,81.1475,0,,,,N,,
177,,81.393394,0,,,,,,N
178,,81.6393,0.7684422,,,,N,,
179,,82.6229,0,,,,O,,
180,,82.6229,0,,,O,,,
181,,83.11471,0,O,,,,,
182,,83.11471,0,,,,,,O
183,,83.606514,0,,,,O,,
184,,83.606514,0,,,O,,,
185,,84.09831,0,O,,,,,
186,,84.09831,0,,,,,,O
187,,84.59012,0,N,,,,,
188,,84.59012,0,,,,,,N
189,,84.83602,0,,,,,,N
190,,84.83602,0,N,,,,,
191,,85.08192,0,,,,N,,
192,,85.08192,0,,,N,,,
193,,85.20487,0,,,,N,,
194,,85.20487,0,,,N,,,
195,,85.57372,0.7377045,N,,,,,
196,,85.57372,0.7377045,,,,,,N
197,,86.80323,0,,,N,,,
198,,87.04913,0,,,N,,,
199,,87.29504,0,N,,,,,
200,,87.417984,0,N,,,,,
201,,87.786835,0,N,,,,,
202,,88.03274,0,,,N,,,
203,,88.27864,0,,,N,,,
204,,88.52454,0,O,,,,,
205,,89.01634,0,,,N,,,
206,,89.50815,0.5840161,N,,,,,
207,,90.24585,0,,,,N,,
208,,90.24585,0,,,N,,,
209,,90.49175,0,,,O,,,
210,,90.49175,0,,,,O,,
211,,90.98356,0,,,,,,O
212,,90.98356,0,O,,,,,
213,,91.47536,0,,,O,,,
214,,91.47536,0,,,,O,,
215,,91.96716,0,O,,,,,
216,,91.96716,0,,,,,,O
217,,92.45896,0,N,,,,,
218,,92.45896,0,,,,,,N
219,,92.704865,0,N,,,,,
220,,92.704865,0,,,,,,N
221,,92.95077,0,,,N,,,
222,,92.95077,0,,,,N,,
223,,93.073715,0,,,,N,,
224,,93.073715,0,,,N,,,
225,,93.44257,0.7377045,,,,,,N
226,,93.44257,0.7377045,N,,,,,
227,,94.67208,0,,,,N,,
228,,94.91798,0,,,,N,,
229,,95.16388,0,,,,,,N
230,,95.286835,0,,,,,,N
231,,95.655685,0,,,,,,N
232,,95.90159,0,,,,N,,
233,,96.147484,0,,,,N,,
234,,96.39339,0,,,,,,O
235,,96.63929,0.5225407,,,,N,,
236,,97.37699,0,,,,,,N
237,,97.622894,0,,,,,,N
238,,97.8688,0,,,,N,,
239,,98.1147,0,,,,,,N
240,,98.3606,1.967212,,,,S,,
