noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
134,,51.061195,0.46875,,,N,,,
135,,51.686195,0.3125,N,,,,,
136,,52.154945,0,,,N,,,
137,,52.311195,0,,,N,,,
138,,52.623695,0,N,,,,,
139,,52.936195,0.3125,,,N,,,
140,,53.404945,0,,,N,,,
141,,53.561195,0,,,N,,,
142,,53.873695,0,N,,,,,
143,,54.186195,0,,,N,,,
144,,54.498695,0,N,,,,,
145,,54.811195,0,,,N,,,
146,,55.123695,0,,,O,,,
147,,55.436195,0,,,S,,,
148,,55.748695,0,,,,N,,
149,,56.061195,0,,,,N,,
150,,56.373695,0,,,,,,N
151,,56.529945,0.3125,,,,,,N
152,,56.998695,0,,,,,,N
153,,57.311195,0,,,,N,,
154,,57.623695,0,,,,N,,
155,,57.936195,0.3125,,,,,,N
156,,58.404945,0,,,,N,,
157,,58.561195,0,,,,N,,
158,,58.873695,0,,,,,,N
159,,59.186195,0,,,,N,,
160,,59.498695,0,,,,N,,
161,,59.811195,0,,,,,,O
162,,60.123695,0,,,,N,,
163,,60.436195,0.3125,,,,,,N
164,,60.904945,0,,,N,,,
165,,61.061195,0,,,N,,,
166,,61.373695,0,N,,,,,
167,,61.529945,0.3125,N,,,,,
168,,61.998695,0,N,,,,,
169,,62.311195,0,,,N,,,
170,,62.623695,0,,,N,,,
171,,62.936195,0.3125,N,,,,,
172,,63.404945,0,,,N,,,
173,,63.561195,0,,,N,,,
174,,63.873695,0,,,N,,,
175,,64.186195,0,N,,,,,
176,,64.498695,0,N,,,,,
177,,64.811195,0,,,N,,,
178,,65.123695,0,,,N,,,
179,,65.436195,0,,,N,,,
180,,66.061195,0.46875,,,,N,,
181,,66.061195,0.46875,N,,,,,
182,,66.686195,0.3125,,,,,,N
183,,66.686195,0.3125,,,N,,,
184,,67.154945,0,,,,N,,
185,,67.154945,0,N,,,,,
186,,67.311195,0,N,,,,,
187,,67.311195,0,,,,N,,
188,,67.623695,0,,,,,,N
189,,67.623695,0,,,N,,,
190,,67.936195,0.3125,N,,,,,
191,,67.936195,0.3125,,,,N,,
192,,68.404945,0,N,,,,,
193,,68.404945,0,,,,N,,
194,,68.561195,0,N,,,,,
195,,68.561195,0,,,,N,,
196,,68.873695,0,,,,,,N
197,,68.873695,0,,,N,,,
198,,69.186195,0,,,,N,,
199,,69.186195,0,N,,,,,
200,,69.498695,0,N,,,,,
201,,69.498695,0,,,,N,,
202,,69.811195,0,,,N,,,
203,,69.811195,0,,,,,,N
204,,70.123695,0,N,,,,,
205,,70.123695,0,,,,N,,
206,,70.436195,0.5208333,,,,,,N
207,,70.436195,0.5208333,,,N,,,
208,,71.061195,0.46875,,,N,,,
209,,71.061195,0.46875,,,,,,N
210,,71.686195,0.3125,N,,,,,
211,,71.686195,0.3125,,,,N,,
212,,72.154945,0,,,N,,,
213,,72.154945,0,,,,,,N
214,,72.311195,0,,,,,,N
215,,72.311195,0,,,N,,,
216,,72.623695,0,,,,N,,
217,,72.623695,0,N,,,,,
218,,72.936195,0.3125,,,,,,N
219,,72.936195,0.3125,,,N,,,
220,,73.404945,0,,,,,,N
221,,73.404945,0,,,N,,,
222,,73.561195,0,,,,,,N
223,,73.561195,0,,,N,,,
224,,73.873695,0,,,,O,,
225,,73.873695,0,O,,,,,
226,,74.186195,0,,,O,,,
227,,74.186195,0,,,,,,O
228,,74.498695,0,,,,O,,
229,,74.498695,0,O,,,,,
230,,74.811195,0,,,,,,O
231,,74.811195,0,,,O,,,
232,,75.123695,0,,,,,,O
233,,75.123695,0,,,O,,,
234,,75.436195,0,,,O,,,
235,,75.436195,0,,,,,,O
236,,76.061195,0.46875,,,,N,,
237,,76.061195,0.46875,N,,,,,
238,,76.686195,0.3125,,,N,,,
239,,76.686195,0.3125,,,,,,N
240,,77.154945,0,,,,N,,
241,,77.154945,0,N,,,,,
242,,77.311195,0,N,,,,,
243,,77.311195,0,,,,N,,
244,,77.623695,0,,,N,,,
245,,77.623695,0,,,,,,N
246,,77.936195,0.3125,N,,,,,
247,,77.936195,0.3125,,,,N,,
248,,78.404945,0,,,N,,,
249,,78.404945,0,,,,,,N
250,,78.561195,0,,,,,,N
251,,78.561195,0,,,N,,,
252,,78.873695,0,N,,,,,
253,,78.873695,0,,,,N,,
254,,79.186195,0,,,,,,N
255,,79.186195,0,,,N,,,
256,,79.498695,0,,,,,,N
257,,79.498695,0,,,N,,,
258,,79.811195,0,N,,,,,
259,,79.811195,0,,,,N,,
260,,80.123695,0,,,N,,,
261,,80.123695,0,,,,,,N
262,,80.436195,0.49479166,N,,,,,
263,,80.436195,0.49479166,,,,N,,
264,,81.061195,0.46875,,,N,,,
265,,81.061195,0.46875,,,,,,N
266,,81.686195,0.3125,,,,N,,
267,,81.686195,0.3125,N,,,,,
268,,82.154945,0,,,N,,,
269,,82.154945,0,,,,,,N
270,,82.311195,0,,,,,,N
271,,82.311195,0,,,N,,,
272,,82.623695,0,,,,N,,
273,,82.623695,0,N,,,,,
274,,82.936195,0.3125,,,,,,N
275,,82.936195,0.3125,,,N,,,
276,,83.404945,0,,,N,,,
277,,83.404945,0,,,,,,N
278,,83.561195,0,,,,,,O
279,,83.561195,0,,,O,,,
280,,83.873695,0,,,,O,,
281,,83.873695,0,O,,,,,
282,,84.186195,0,,,,,,O
283,,84.186195,0,,,O,,,
284,,84.498695,0,,,,O,,
285,,84.498695,0,O,,,,,
286,,84.811195,0,,,,,,O
287,,84.811195,0,,,O,,,
288,,85.123695,0,,,,,,O
289,,85.123695,0,,,O,,,
290,,85.436195,0,,,,,,N
291,,85.436195,0,,,S,,,
