noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
139,,64.59465,0,,,,,,N
140,,64.864914,0.540541,,,,N,,
141,,65.946,0,N,,,,,
142,,66.21627,0,N,,,,,
143,,66.48654,0,,,N,,,
144,,66.75681,0,,,N,,,
145,,67.027084,0,N,,,,,
146,,67.29735,0,N,,,,,
147,,67.83789,0,N,,,,,
148,,68.10816,0,,,N,,,
149,,68.37843,0,,,N,,,
150,,68.648705,0,N,,,,,
151,,68.918976,0,N,,,,,
152,,69.18925,0,,,N,,,
153,,69.45952,0,,,N,,,
154,,70.00005,0,,,N,,,
155,,70.270325,0,N,,,,,
156,,70.540596,0,N,,,,,
157,,70.81087,0,,,N,,,
158,,71.08114,0,,,N,,,
159,,71.35141,0,N,,,,,
160,,71.62168,0,N,,,,,
161,,72.162224,0,N,,,,,
162,,72.43249,0,,,N,,,
163,,72.70276,0,,,N,,,
164,,72.97303,0,N,,,,,
165,,73.2433,0,N,,,,,
166,,73.51357,0.540541,,,N,,,
167,,74.59466,1.081082,,,,,,N
168,,74.59466,1.081082,N,,,,,
169,,75.94601,0,,,,O,,
170,,75.94601,0,,,O,,,
171,,76.21628,0,,,,O,,
172,,76.21628,0,,,O,,,
173,,76.48655,0.40540573,N,,,,,
174,,76.48655,0.40540573,,,,,,N
175,,77.02709,1.081082,,,N,,,
176,,77.02709,1.081082,,,,N,,
177,,78.64871,0,,,,,,N
178,,78.91898,0.540541,,,,,,N
179,,79.7298,0.540541,,,,N,,
180,,80.810875,0,,,N,,,
181,,81.08115,0,O,,,,,
182,,81.35142,0,,,N,,,
183,,81.62169,0,O,,,,,
184,,81.89196,0,,,N,,,
185,,82.16223,0.540541,N,,,,,
186,,83.24331,1.081082,,,,,,N
187,,83.24331,1.081082,N,,,,,
188,,84.594666,0,,,,O,,
189,,84.594666,0,,,O,,,
190,,84.86494,0,,,,O,,
191,,84.86494,0,,,O,,,
192,,85.1352,0.40540573,,,,,,N
193,,85.1352,0.40540573,N,,,,,
194,,85.67574,1.081082,,,,N,,
195,,85.67574,1.081082,,,N,,,
196,,87.29737,0,,,,,,N
197,,87.56764,0.540541,,,,,,N
198,,88.37845,0.540541,,,,N,,
199,,89.45953,0,,,N,,,
200,,89.729805,0,O,,,,,
201,,90.00008,0,,,N,,,
202,,90.27034,0,O,,,,,
203,,90.54061,0,,,N,,,
204,,90.81088,0.540541,S,,,,,
