noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
84,,46.611134,0,,,,,,O
85,,46.944466,0,,,,,,N
86,,47.2778,0,,,,N,,
87,,47.444466,0,,,,N,,
88,,47.611134,0,,,,N,,
89,,47.944466,0,,,,,,O
90,,48.611134,0,,,O,,,
91,,48.7778,0,,,N,,,
92,,48.94447,0,,,N,,,
93,,49.2778,0,O,,,,,
94,,49.611134,0,N,,,,,
95,,49.94447,0,,,N,,,
96,,50.111134,0,,,N,,,
97,,50.2778,0,,,N,,,
98,,50.611134,0.3333335,N,,,,,
99,,51.2778,0,,,O,,,
100,,51.44447,0,,,N,,,
101,,51.611137,0,,,N,,,
102,,51.94447,0,O,,,,,
103,,52.2778,0,N,,,,,
104,,52.611137,0,,,N,,,
105,,52.7778,0,,,N,,,
106,,52.94447,0,,,N,,,
107,,53.2778,0.3333335,N,,,,,
108,,53.94447,0,,,,O,,
109,,54.111137,0,,,,N,,
110,,54.277805,0,,,,N,,
111,,54.611137,0,,,,,,O
112,,54.94447,0,,,,N,,
113,,55.277805,0,,,,,,N
114,,55.44447,0,,,,,,N
115,,55.611137,0,,,,,,N
116,,55.94447,0.3333335,,,,N,,
117,,56.611137,0,,,O,,,
118,,56.777805,0,,,N,,,
119,,56.944473,0,,,N,,,
120,,57.277805,0,O,,,,,
121,,57.611137,0,N,,,,,
122,,57.944473,0,,,N,,,
123,,58.111137,0,,,N,,,
124,,58.277805,0,,,N,,,
125,,58.611137,0.3333335,N,,,,,
126,,59.277805,0.666667,,,,,,O
127,,59.944473,0,,,,,,N
128,,60.11114,0,,,,,,N
129,,60.277805,0.50000024,,,,N,,
130,,60.944473,0,,,,N,,
131,,61.61114,0,,,,N,,
132,,61.61114,0,,,N,,,
133,,61.944473,0,O,,,,,
134,,61.944473,0,,,,,,O
135,,62.11114,0,N,,,,,
136,,62.11114,0,,,,,,N
137,,62.27781,0,N,,,,,
138,,62.27781,0,,,,,,N
139,,62.61114,0,,,,O,,
140,,62.61114,0,,,O,,,
141,,62.77781,0,,,N,,,
142,,62.77781,0,,,,N,,
143,,62.944473,0.666667,,,,N,,
144,,62.944473,0.666667,,,N,,,
145,,63.61114,0,,,,N,,
146,,63.61114,0,,,N,,,
147,,63.944473,0,,,N,,,
148,,63.944473,0,,,,N,,
149,,64.27781,0,,,,N,,
150,,64.27781,0,,,N,,,
151,,64.611145,0.666667,N,,,,,
152,,64.611145,0.666667,,,,,,N
153,,65.27781,0,O,,,,,
154,,65.27781,0,,,,,,O
155,,65.44447,0,N,,,,,
156,,65.44447,0,,,,,,N
157,,65.611145,0.666667,,,,N,,
158,,65.611145,0.666667,,,N,,,
159,,66.27781,0,,,,N,,
160,,66.27781,0,,,N,,,
161,,66.94447,0,,,N,,,
162,,66.94447,0,,,,N,,
163,,67.27781,0,O,,,,,
164,,67.27781,0,,,,,,O
165,,67.44447,0,,,,,,N
166,,67.44447,0,N,,,,,
167,,67.611145,0,N,,,,,
168,,67.611145,0,,,,,,N
169,,67.94447,0,,,O,,,
170,,67.94447,0,,,,O,,
171,,68.111145,0,,,,N,,
172,,68.111145,0,,,N,,,
173,,68.27781,0.666667,,,N,,,
174,,68.27781,0.666667,,,,N,,
175,,68.94448,0,,,,N,,
176,,68.94448,0,,,N,,,
177,,69.27781,0,N,,,,,
178,,69.27781,0,,,,,,N
179,,69.611145,0.3333335,,,,N,,
180,,69.611145,0.3333335,,,S,,,
181,,70.611145,0,,,,N,,
182,,70.77781,0,,,,N,,
183,,70.94448,0,,,,,,N
184,,71.111145,0,,,,,,N
185,,71.27781,0,,,,N,,
186,,71.611145,0,,,,,,N
187,,71.94448,0,,,,N,,
188,,72.27781,0.3333335,,,,,,N
189,,73.44448,0,N,,,,,
190,,73.611145,0,N,,,,,
191,,73.77782,0,,,N,,,
192,,73.94448,0,,,N,,,
193,,74.27782,0.666667,N,,,,,
194,,74.94448,0.666667,,,N,,,
195,,76.27782,0,,,,N,,
196,,76.44448,0,,,,N,,
197,,76.611145,0,,,,,,N
198,,76.94448,0.666667,,,,N,,
199,,77.611145,0.666667,,,,,,N
200,,78.94448,0,,,,,,N
201,,78.94448,0,,,N,,,
202,,79.111145,0,,,,,,N
203,,79.111145,0,,,N,,,
204,,79.27782,0,,,N,,,
205,,79.27782,0,,,,,,N
206,,79.61115,0,,,,N,,
207,,79.61115,0,N,,,,,
208,,79.94448,0,,,N,,,
209,,79.94448,0,,,,,,N
210,,80.27782,0.666667,N,,,,,
211,,80.27782,0.666667,,,,N,,
212,,81.27782,0,N,,,,,
213,,81.27782,0,,,,N,,
214,,81.44448,0,,,,N,,
215,,81.44448,0,N,,,,,
216,,81.61115,0,,,N,,,
217,,81.61115,0,,,,,,N
218,,81.77782,0,,,N,,,
219,,81.77782,0,,,,,,N
220,,81.94448,0,,,,N,,
221,,81.94448,0,N,,,,,
222,,82.27782,0,,,N,,,
223,,82.27782,0,,,,,,N
224,,82.61115,0,N,,,,,
225,,82.61115,0,,,,N,,
226,,82.94448,0.3333335,,,,,,N
227,,82.94448,0.3333335,,,N,,,
228,,84.11115,0,,,,,,N
229,,84.11115,0,,,N,,,
230,,84.27782,0,,,N,,,
231,,84.27782,0,,,,,,N
232,,84.44449,0,,,,,,N
233,,84.44449,0,,,N,,,
234,,84.61115,0,N,,,,,
235,,84.61115,0,,,,N,,
236,,84.94449,0.666667,,,,,,N
237,,84.94449,0.666667,,,N,,,
238,,85.61115,0.666667,,,,N,,
239,,85.61115,0.666667,N,,,,,
240,,86.94449,0,,,,N,,
241,,86.94449,0,N,,,,,
242,,87.11115,0,N,,,,,
243,,87.11115,0,,,,N,,
244,,87.27782,0,N,,,,,
245,,87.27782,0,,,,N,,
246,,87.61115,0.666667,,,N,,,
247,,87.61115,0.666667,,,,,,N
248,,88.27782,0.666667,,,,N,,
249,,88.27782,0.666667,N,,,,,
250,,89.44449,0,N,,,,,
251,,89.44449,0,,,,N,,
252,,89.61115,0,,,,,,N
253,,89.61115,0,,,N,,,
254,,89.77782,0,,,,,,N
255,,89.77782,0,,,N,,,
256,,89.94449,0,,,,N,,
257,,89.94449,0,N,,,,,
258,,90.277824,0.666667,,,,,,N
259,,90.277824,0.666667,,,N,,,
260,,90.94449,0.666667,N,,,,,
261,,90.94449,0.666667,,,,S,,
