noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
53,,25.852928,0.37499982,N,,,,,
54,,26.55881,0,N,,,,,
55,,26.735281,0,N,,,,,
56,,26.91175,0,N,,,,,
57,,27.264692,1.0808818,,,N,,,
58,,29.352926,0,,,,N,,
59,,29.705868,0,,,,N,,
60,,30.05881,0.37499982,,,,,,N
61,,30.58822,0,,,,,,N
62,,30.76469,0,,,,,,N
63,,31.117632,0,,,,N,,
64,,31.470572,0.37499982,,,,,,N
65,,32.176453,0,,,,,,N
66,,32.352924,0,,,,,,N
67,,32.529396,0,,,,,,N
68,,32.882336,0.80147016,,,,N,,
69,,36.529392,0,,,N,,,
70,,36.705864,0,,,N,,,
71,,36.882336,0,,N,,,,
72,,37.058804,0,O,,,,,
73,,37.411747,0,N,,,,,
74,,37.764687,0.7279408,,,N,,,
75,,39.529392,0,,,,,,N
76,,39.705864,0,,,,,,N
77,,39.88233,0,,,,,,O
78,,40.235275,0,,,,N,,
79,,40.588215,0.63970554,,,,,,N
80,,41.294098,0.55147034,,,,N,,
81,,42.35292,0,N,,,,,
82,,42.529392,0,N,,,,,
83,,42.70586,0,O,,,,,
84,,43.058804,0,,,N,,,
85,,43.411743,0.63970554,N,,,,,
86,,44.117626,0,,,,N,,
87,,44.117626,0,,,N,,,
88,,44.470566,0,,,O,,,
89,,44.470566,0,,,,O,,
90,,44.823505,0,O,,,,,
91,,44.823505,0,,,,,,O
92,,45.17645,0,,,,,,N
93,,45.17645,0,N,,,,,
94,,45.52939,0,,,,N,,
95,,45.52939,0,,,N,,,
96,,45.882328,0,,,O,,,
97,,45.882328,0,,,,O,,
98,,46.23527,0,O,,,,,
99,,46.23527,0,,,,,,O
100,,46.58821,0.71323496,,,N,,,
101,,46.58821,0.71323496,,,,S,,
102,,47.794094,0,,,,N,,
103,,47.970566,0,,,,N,,
104,,48.147034,0,,,,,N,
105,,48.323505,0,,,,,,O
106,,48.676445,0,,,,,,N
107,,49.02939,0.55147034,,,,N,,
108,,50.79409,0,N,,,,,
109,,50.970562,0,N,,,,,
110,,51.147034,0,O,,,,,
111,,51.499973,0,,,N,,,
112,,51.852917,0.63970554,N,,,,,
113,,52.558796,0.55147034,,,N,,,
114,,53.602913,0,,,,,,N
115,,53.779385,0,,,,,,N
116,,53.955856,0,,,,,,O
117,,54.308796,0,,,,N,,
118,,54.661736,0.63970554,,,,,,N
119,,55.36762,0,,,N,,,
120,,55.36762,0,,,,N,,
121,,55.720562,0,,,,O,,
122,,55.720562,0,,,O,,,
123,,56.0735,0,O,,,,,
124,,56.0735,0,,,,,,O
125,,56.42644,0,,,,,,N
126,,56.42644,0,N,,,,,
127,,56.779385,0,,,N,,,
128,,56.779385,0,,,,N,,
129,,57.132324,0,,,O,,,
130,,57.132324,0,,,,O,,
131,,57.485264,0,O,,,,,
132,,57.485264,0,,,,,,O
133,,57.838207,0.55147034,,,,N,,
134,,57.838207,0.55147034,,,N,,,
135,,59.02938,0,,,N,,,
136,,59.205853,0,,,N,,,
137,,59.382324,0,,N,,,,
138,,59.558792,0,O,,,,,
139,,59.911736,0,N,,,,,
140,,60.264675,0.55147034,,,N,,,
141,,62.02938,0,,,,,,N
142,,62.205853,0,,,,,,N
143,,62.38232,0,,,,,,O
144,,62.735264,0,,,,N,,
145,,63.088203,0.63970554,,,,,,N
146,,63.794086,0.55147034,,,,N,,
147,,64.852905,0,N,,,,,
148,,65.02938,0,N,,,,,
149,,65.20585,0,O,,,,,
150,,65.55879,0,,,N,,,
151,,65.91173,0.63970554,N,,,,,
152,,66.602905,0,,,N,,,
153,,66.602905,0,,,,N,,
154,,66.95585,0,,,O,,,
155,,66.95585,0,,,,O,,
156,,67.30879,0,,,,,,O
157,,67.30879,0,O,,,,,
158,,67.66173,0,,,,,,N
159,,67.66173,0,N,,,,,
160,,68.01467,0,,,N,,,
161,,68.01467,0,,,,N,,
162,,68.367615,0,,,O,,,
163,,68.367615,0,,,,O,,
164,,68.72055,0,,,,,,O
165,,68.72055,0,O,,,,,
166,,69.073494,0.55147034,,,N,,,
167,,69.073494,0.55147034,,,,N,,
168,,70.29408,0,,,N,,,
169,,70.29408,0,,,,N,,
170,,70.47055,0,,,N,,,
171,,70.47055,0,,,,N,,
172,,70.647026,0,,N,,,,
173,,70.647026,0,,,,,N,
174,,70.823494,0,O,,,,,
175,,70.823494,0,,,,,,O
176,,71.17644,0,,,,,,N
177,,71.17644,0,N,,,,,
178,,71.52937,0.55147034,,,N,,,
179,,71.52937,0.55147034,,,,N,,
180,,73.26467,0,,,,,,N
181,,73.26467,0,N,,,,,
182,,73.44114,0,,,,,,N
183,,73.44114,0,N,,,,,
184,,73.61761,0,,,,,,O
185,,73.61761,0,O,,,,,
186,,73.97055,0,,,,N,,
187,,73.97055,0,,,N,,,
188,,74.323494,0.63970554,,,,,,N
189,,74.323494,0.63970554,N,,,,,
190,,75.02937,0.55147034,,,N,,,
191,,75.02937,0.55147034,,,,N,,
192,,76.073494,0,N,,,,,
193,,76.073494,0,,,,,,N
194,,76.24996,0,N,,,,,
195,,76.24996,0,,,,,,N
196,,76.42643,0,O,,,,,
197,,76.42643,0,,,,,,O
198,,76.77937,0,,,N,,,
199,,76.77937,0,,,,N,,
200,,77.13232,0.63970554,N,,,,,
201,,77.13232,0.63970554,,,,,,N
202,,77.838196,0,,,N,,,
203,,77.838196,0,,,,N,,
204,,78.19114,0,,,O,,,
205,,78.19114,0,,,,O,,
206,,78.544075,0,O,,,,,
207,,78.544075,0,,,,,,O
208,,78.89702,0,N,,,,,
209,,78.89702,0,,,,,,N
210,,79.24996,0,,,N,,,
211,,79.24996,0,,,,N,,
212,,79.6029,0,,,O,,,
213,,79.6029,0,,,,O,,
214,,79.95584,0,O,,,,,
215,,79.95584,0,,,,,,O
216,,80.338196,0.55147034,,,,N,,
217,,80.338196,0.55147034,,,S,,,
