noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
94,,41.25002,0,,,,,,N
95,,41.42859,0,,,,,,N
96,,41.785732,0,,,,N,,
97,,42.857162,0,,,,N,,
98,,42.857162,0,,,N,,,
99,,43.214306,0,,,,O,,
100,,43.214306,0,,,O,,,
101,,43.928593,0,N,,,,,
102,,43.928593,0,,,,,,N
103,,44.107162,0,,,,,,N
104,,44.107162,0,N,,,,,
105,,44.285732,0,,,,,,N
106,,44.285732,0,N,,,,,
107,,44.642876,0,,,O,,,
108,,44.642876,0,,,,O,,
109,,45.00002,0,,,,,,N
110,,45.357162,0.40178588,,,,N,,
111,,46.07145,0,,,,N,,
112,,46.428593,0,,,,N,,
113,,46.785736,0,,,,,,N
114,,46.964306,0,,,,,,N
115,,47.14288,0,,,,,,N
116,,47.50002,0,,,,N,,
117,,48.57145,0,,,,N,,
118,,48.57145,0,,,N,,,
119,,48.928593,0,,,,O,,
120,,48.928593,0,,,O,,,
121,,49.64288,0,,,,,,N
122,,49.64288,0,N,,,,,
123,,49.82145,0,N,,,,,
124,,49.82145,0,,,,,,N
125,,50.000023,0,,,,,,N
126,,50.000023,0,N,,,,,
127,,50.357166,0,,,,O,,
128,,50.357166,0,,,O,,,
129,,50.71431,0,,,,,,N
130,,51.07145,0.40178588,,,,N,,
131,,51.785736,0,,,,N,,
132,,52.14288,0,,,,N,,
133,,52.500023,0,,,,,,N
134,,52.678596,0,,,,,,N
135,,52.857166,0,,,,,,N
136,,53.21431,0,,,,N,,
137,,54.28574,0,,,,N,,
138,,54.28574,0,,,N,,,
139,,54.64288,0,,,O,,,
140,,54.64288,0,,,,O,,
141,,55.357166,0,,,,,,N
142,,55.357166,0,N,,,,,
143,,55.53574,0,N,,,,,
144,,55.53574,0,,,,,,N
145,,55.71431,0,,,,,,N
146,,55.71431,0,N,,,,,
147,,56.071453,0,,,,O,,
148,,56.071453,0,,,O,,,
149,,56.428596,0,,,,,,N
150,,56.78574,0,,,,N,,
151,,57.500027,0,,,,N,,
152,,57.85717,0,,,,N,,
153,,58.21431,0,,,,,,N
154,,58.392883,0,,,,,,N
155,,58.571453,0,,,,,,N
156,,58.928596,0,,,,S,,
157,,60.000027,0,,,N,,,
158,,60.35717,0,O,,,,,
159,,61.071457,0,,,N,,,
160,,61.250027,0,,,N,,,
161,,61.4286,0,,,N,,,
162,,61.78574,0,O,,,,,
163,,62.142883,0.40178588,,,N,,,
164,,62.85717,0,,,N,,,
165,,63.214314,0,O,,,,,
166,,63.9286,0,,,N,,,
167,,64.10717,0,,,N,,,
168,,64.28574,0,,,N,,,
169,,64.64288,0,O,,,,,
170,,65.00003,0.40178588,,,N,,,
171,,65.71432,0,,,N,,,
172,,66.07146,0,O,,,,,
173,,66.78574,0,,,N,,,
174,,66.96432,0,,,N,,,
175,,67.14288,0,,,N,,,
176,,67.50003,0,O,,,,,
177,,67.85717,0.40178588,,,N,,,
178,,68.57146,0,,,N,,,
179,,68.928604,0,O,,,,,
180,,69.64289,0,,,N,,,
181,,69.82146,0,,,N,,,
182,,70.00003,0,,,N,,,
183,,70.35717,0,O,,,,,
184,,70.71432,0.40178588,,,N,,,
185,,71.428604,0,,,,N,,
186,,71.428604,0,,,N,,,
187,,71.78574,0,,,,,,O
188,,71.78574,0,O,,,,,
189,,72.50003,0,,,N,,,
190,,72.50003,0,,,,N,,
191,,72.678604,0,,,,N,,
192,,72.678604,0,,,N,,,
193,,72.85718,0,,,,N,,
194,,72.85718,0,,,N,,,
195,,73.21432,0,O,,,,,
196,,73.21432,0,,,,,,O
197,,73.571465,0.40178588,,,N,,,
198,,73.571465,0.40178588,,,,N,,
199,,74.28574,0,,,,N,,
200,,74.28574,0,,,N,,,
201,,74.64289,0,,,,,,O
202,,74.64289,0,O,,,,,
203,,75.35718,0,,,N,,,
204,,75.35718,0,,,,N,,
205,,75.53575,0,,,,N,,
206,,75.53575,0,,,N,,,
207,,75.71432,0,,,,N,,
208,,75.71432,0,,,N,,,
209,,76.071465,0,O,,,,,
210,,76.071465,0,,,,,,O
211,,76.428604,0.40178588,,,N,,,
212,,76.428604,0.40178588,,,,N,,
213,,77.14289,0,,,,N,,
214,,77.14289,0,,,N,,,
215,,77.50003,0,,,,,,O
216,,77.50003,0,O,,,,,
217,,78.21432,0,,,N,,,
218,,78.21432,0,,,,N,,
219,,78.39289,0,,,,N,,
220,,78.39289,0,,,N,,,
221,,78.571465,0,,,,N,,
222,,78.571465,0,,,N,,,
223,,78.928604,0,O,,,,,
224,,78.928604,0,,,,,,O
225,,79.28575,0.40178588,,,,N,,
226,,79.28575,0.40178588,,,N,,,
227,,80.00004,0,,,,N,,
228,,80.00004,0,,,N,,,
229,,80.35718,0,,,,,,O
230,,80.35718,0,O,,,,,
231,,81.071465,0,,,N,,,
232,,81.071465,0,,,,N,,
233,,81.25004,0,,,,N,,
234,,81.25004,0,,,N,,,
235,,81.428604,0,,,,N,,
236,,81.428604,0,,,N,,,
237,,81.78575,0,O,,,,,
238,,81.78575,0,,,,,,O
239,,82.14289,0.714286,,,O,,,
240,,82.14289,0.714286,,,,S,,
