noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
54,,34.22129,0,,,N,,,
55,,34.590145,0,N,,,,,
56,,34.99998,0,N,,,,,
57,,35.57375,0,,,N,,,
58,,35.942604,0.87090117,N,,,,,
59,,36.92621,0.4815571,,,N,,,
60,,37.540962,0,,,,N,,
61,,37.86883,0,,,,N,,
62,,38.1967,0,,,,N,,
63,,38.52457,0,,,,,,O
64,,38.852436,0,,,,,,N
65,,39.180305,0,,,,N,,
66,,39.508175,0,,,,N,,
67,,39.836044,0,,,,,,O
68,,40.163914,0,,,,,,N
69,,40.49178,0,,,,N,,
70,,40.81965,0,,,,N,,
71,,41.14752,0.5020489,,,,,,N
72,,42.76637,0,,,,N,,
73,,43.09424,0,,,,N,,
74,,43.422108,0,,,,N,,
75,,43.749977,0,,,,,,O
76,,44.077843,0,,,,,,N
77,,44.405712,0,,,,N,,
78,,44.73358,0,,,,N,,
79,,45.06145,0,,,,,,O
80,,45.38932,0,,,,,,N
81,,45.717186,0,,,,N,,
82,,46.045055,0,,,,N,,
83,,46.372925,0.5225407,,,,,,N
84,,47.955917,0,N,,,,,
85,,48.283783,0,N,,,,,
86,,48.611652,0,,,N,,,
87,,48.93952,0,O,,,,,
88,,49.26739,0,N,,,,,
89,,49.59526,0,,,N,,,
90,,49.923126,0,,,N,,,
91,,50.250996,0,O,,,,,
92,,50.578865,0,N,,,,,
93,,50.906734,0,,,N,,,
94,,51.234604,0,,,N,,,
95,,51.56247,0.68647504,N,,,,,
96,,53.52456,0,,,N,,,
97,,53.688496,0,,,N,,,
98,,54.016365,0.37909815,N,,,,,
99,,54.467182,0,N,,,,,
100,,54.836037,0,,,N,,,
101,,55.163902,0,,,N,,,
102,,55.49177,0,N,,,,,
103,,55.81964,0,,,N,,,
104,,56.14751,0,N,,,,,
105,,56.639313,0.9733601,,,S,,,
106,,59.426197,0.9938519,N,,,,,
107,,60.696686,0,N,,,,,
108,,61.024555,0,,,N,,,
109,,61.352425,0,N,,,,,
110,,61.680294,0.9938519,,,N,,,
111,,63.319637,0,,,O,,,
112,,63.93439,0,O,,,,,
113,,64.590126,0.82991755,,,N,,,
114,,65.94259,0,N,,,,,
115,,66.270454,0,,,N,,,
116,,66.59832,0,N,,,,,
117,,66.92619,1.3422123,,,N,,,
118,,68.81144,0,,,,,,N
119,,68.81144,0,N,,,,,
120,,69.139305,0,,,,,,N
121,,69.139305,0,N,,,,,
122,,69.46717,0,,,,N,,
123,,69.46717,0,,,N,,,
124,,69.795044,0,,,,,,O
125,,69.795044,0,O,,,,,
126,,70.12291,0,,,,,,N
127,,70.12291,0,N,,,,,
128,,70.45078,0,,,N,,,
129,,70.45078,0,,,,N,,
130,,70.77865,0,,,,N,,
131,,70.77865,0,,,N,,,
132,,71.10652,0,,,,,,O
133,,71.10652,0,O,,,,,
134,,71.43439,0,N,,,,,
135,,71.43439,0,,,,,,N
136,,71.76225,0,,,N,,,
137,,71.76225,0,,,,N,,
138,,72.090126,0,N,,,,,
139,,72.090126,0,,,,,,N
140,,72.41799,0.7479504,,,,N,,
141,,72.41799,0.7479504,,,N,,,
142,,74.057335,0,,,,,,N
143,,74.38521,0,,,,,,N
144,,74.71307,0,,,,N,,
145,,75.04094,0,,,,,,O
146,,75.36881,0,,,,,,N
147,,75.69668,0,,,,N,,
148,,76.02455,0,,,,N,,
149,,76.35242,0,,,,,,O
150,,76.68028,0,,,,,,N
151,,77.008156,0,,,,N,,
152,,77.33602,0,,,,,,N
153,,77.663895,0.62499964,,,,N,,
154,,79.30324,0,,,,,,N
155,,79.30324,0,N,,,,,
156,,79.6311,0,N,,,,,
157,,79.6311,0,,,,,,N
158,,79.95897,0,,,,N,,
159,,79.95897,0,,,N,,,
160,,80.28684,0,O,,,,,
161,,80.28684,0,,,,,,O
162,,80.61471,0,,,,,,N
163,,80.61471,0,N,,,,,
164,,80.94258,0,,,,N,,
165,,80.94258,0,,,N,,,
166,,81.27045,0,,,,N,,
167,,81.27045,0,,,N,,,
168,,81.59831,0,O,,,,,
169,,81.59831,0,,,,,,O
170,,81.926186,0,,,,,,N
171,,81.926186,0,N,,,,,
172,,82.25405,0,,,N,,,
173,,82.25405,0,,,,N,,
174,,82.581924,0,,,,,,N
175,,82.581924,0,N,,,,,
176,,82.90979,0.9733601,,,N,,,
177,,82.90979,0.9733601,,,,N,,
178,,84.79504,0,,,N,,,
179,,84.95897,0,,,N,,,
180,,85.286835,0.39958996,N,,,,,
181,,85.77864,0,N,,,,,
182,,86.10651,0,,,N,,,
183,,86.43438,0,,,N,,,
184,,86.762245,0,N,,,,,
185,,87.09012,0,,,N,,,
186,,87.417984,0.39958996,N,,,,,
187,,87.90979,0.89139295,,,S,,,
