noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
141,,60.604168,0,,,N,,,
142,,60.604168,0,,,,,,N
143,,60.770836,0.40625,,,,,,N
144,,60.770836,0.40625,,,N,,,
145,,61.270836,0.4479167,,,,N,,
146,,61.270836,0.4479167,N,,,,,
147,,61.770836,0,O,,,,,
148,,61.770836,0,,,,O,,
149,,62.270836,0,,,,N,,
150,,62.604168,0,,,,,,N
151,,62.770836,0,,,,,,N
152,,63.104168,0,,,,N,,
153,,63.270836,0.53125,,,,N,,
154,,64.270836,0,,,,,,N
155,,64.60417,0,,,,N,,
156,,64.75,0,,,,N,,
157,,65.10417,0,,,,,,N
158,,65.270836,0,,,,,,N
159,,65.60417,0,,,,N,,
160,,65.770836,0,,,,N,,
161,,66.10417,0,,,,,,N
162,,66.270836,0.40625,,,,,,N
163,,66.770836,0.48958334,,,,N,,
164,,67.270836,0,,,O,,,
165,,67.770836,0,N,,,,,
166,,68.10417,0,,,N,,,
167,,68.270836,0,,,O,,,
168,,68.60417,0,N,,,,,
169,,68.770836,0.40625,N,,,,,
170,,69.270836,0.48958334,,,N,,,
171,,70.270836,0,N,,,,,
172,,70.60417,0,,,N,,,
173,,70.770836,0,,,N,,,
174,,71.10417,0,N,,,,,
175,,71.270836,0.4479167,N,,,,,
176,,71.770836,0,N,,,,,
177,,72.270836,0,N,,,,,
178,,72.60417,0,,,N,,,
179,,72.770836,0,,,N,,,
180,,73.10417,0,N,,,,,
181,,73.270836,0,N,,,,,
182,,73.60417,0,,,N,,,
183,,73.770836,0,,,N,,,
184,,74.10417,0,N,,,,,
185,,74.270836,0.40625,N,,,,,
186,,74.770836,0.48958334,,,N,,,
187,,75.270836,0,,,,O,,
188,,75.270836,0,O,,,,,
189,,75.770836,0,,,,,,N
190,,75.770836,0,,,N,,,
191,,76.10417,0,,,,N,,
192,,76.10417,0,N,,,,,
193,,76.270836,0,,,,N,,
194,,76.270836,0,N,,,,,
195,,76.60417,0,,,N,,,
196,,76.60417,0,,,,,,N
197,,76.770836,0.40625,,,,,,N
198,,76.770836,0.40625,,,N,,,
199,,77.270836,0.4479167,N,,,,,
200,,77.270836,0.4479167,,,,N,,
201,,77.770836,0,,,,O,,
202,,77.770836,0,O,,,,,
203,,78.270836,0,,,,,,O
204,,78.60417,0,,,,N,,
205,,78.770836,0,,,,N,,
206,,79.10417,0,,,,,,N
207,,79.270836,0.34375,,,,,,N
208,,79.60417,0,,,,N,,
209,,79.770836,0.48958334,,,,N,,
210,,80.270836,0,,,,,,O
211,,80.60417,0,,,,N,,
212,,80.770836,0,,,,N,,
213,,81.10417,0,,,,,,N
214,,81.270836,0,,,,,,N
215,,81.60417,0,,,,N,,
216,,81.770836,0,,,,N,,
217,,82.10417,0,,,,,,N
218,,82.270836,0.40625,,,,,,N
219,,82.770836,0.48958334,,,,N,,
220,,83.270836,0,,,N,,,
221,,83.770836,0,N,,,,,
222,,84.10417,0,,,N,,,
223,,84.270836,0,,,N,,,
224,,84.60417,0,N,,,,,
225,,84.770836,0.40625,N,,,,,
226,,85.270836,0.48958334,,,N,,,
227,,86.270836,0,O,,,,,
228,,86.60417,0,,,N,,,
229,,86.770836,0,,,O,,,
230,,87.10417,0,N,,,,,
231,,87.270836,0.34375,N,,,,,
232,,87.60417,0,,,N,,,
233,,87.770836,0,,,N,,,
234,,88.270836,0,O,,,,,
235,,88.60417,0,,,N,,,
236,,88.770836,0,,,O,,,
237,,89.10417,0,N,,,,,
238,,89.270836,0,N,,,,,
239,,89.60417,0,,,N,,,
240,,89.770836,0,,,N,,,
241,,90.10417,0,N,,,,,
242,,90.270836,0.40625,N,,,,,
243,,90.770836,0.48958334,,,N,,,
244,,91.270836,0,,,,O,,
245,,91.75,0,,,,,,N
246,,92.10417,0,,,,N,,
247,,92.270836,0,,,,N,,
248,,92.60417,0,,,,,,N
249,,92.770836,0.40625,,,,,,N
250,,93.270836,0.4479167,,,,N,,
251,,93.770836,0,,,,O,,
252,,94.270836,0,,,,N,,
253,,94.60417,0,,,,,,N
254,,94.770836,0.42708334,,,,,,N
255,,95.270836,0.4479167,,,,N,,
256,,95.770836,0,,,,O,,
257,,96.270836,0,,,,,,N
258,,96.60417,0,,,,N,,
259,,96.75,0,,,,N,,
260,,97.10417,0,,,,,,N
261,,97.270836,0,,,,,,N
262,,97.60417,0,,,,N,,
263,,97.770836,0,,,,N,,
264,,98.10417,0,,,,,,N
265,,98.270836,0.40625,,,,,,N
266,,98.770836,0.4479167,,,,N,,
267,,99.270836,0,,,,O,,
268,,99.270836,0,O,,,,,
269,,99.770836,0,,,,,,N
270,,99.770836,0,,,N,,,
271,,100.10417,0,,,,N,,
272,,100.10417,0,N,,,,,
273,,100.270836,0,N,,,,,
274,,100.270836,0,,,,N,,
275,,100.60417,0,,,,,,N
276,,100.60417,0,,,N,,,
277,,100.770836,0.40625,,,,,,N
278,,100.770836,0.40625,,,N,,,
279,,101.270836,0.48958334,,,,N,,
280,,101.270836,0.48958334,N,,,,,
281,,107.270836,0,O,,,,,
282,,107.270836,0,,,,O,,
283,,107.770836,0,,,,,,N
284,,107.770836,0,,,N,,,
285,,108.22917,0,,,,N,,
286,,108.22917,0,N,,,,,
287,,108.395836,0,N,,,,,
288,,108.395836,0,,,,N,,
289,,108.72917,0,,,N,,,
290,,108.72917,0,,,,,,N
291,,108.895836,0.40625,,,,,,N
292,,108.895836,0.40625,,,N,,,
293,,109.645836,1.3645834,N,,,,,
294,,109.645836,1.3645834,,,,S,,
