noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
149,,67.02781,0,,,,,,N
150,,67.361145,0,,,,N,,
151,,67.361145,0,,,N,,,
152,,67.52781,0,,,,N,,
153,,67.52781,0,,,N,,,
154,,67.69447,0.3333335,N,,,,,
155,,67.69447,0.3333335,,,,,,N
156,,68.52781,0,,,,N,,
157,,68.52781,0,,,N,,,
158,,68.69448,0,,,N,,,
159,,68.69448,0,,,,N,,
160,,68.861145,0,,,N,,,
161,,68.861145,0,,,,N,,
162,,69.19448,0,,,,,,N
163,,69.19448,0,N,,,,,
164,,69.361145,0,,,,,,N
165,,69.361145,0,N,,,,,
166,,69.52781,0,,,N,,,
167,,69.52781,0,,,,N,,
168,,69.69448,0,,,,N,,
169,,69.69448,0,,,N,,,
170,,70.02781,0,,,,,,N
171,,70.02781,0,N,,,,,
172,,70.19448,0,N,,,,,
173,,70.19448,0,,,,,,N
174,,70.361145,0,N,,,,,
175,,70.361145,0,,,,,,N
176,,70.52781,0.3333335,,,N,,,
177,,70.52781,0.3333335,,,,N,,
178,,71.19448,0,,,,N,,
179,,71.19448,0,,,N,,,
180,,71.361145,0,,,N,,,
181,,71.361145,0,,,,N,,
182,,71.52781,0,,,N,,,
183,,71.52781,0,,,,N,,
184,,71.861145,0,,,,,,N
185,,71.861145,0,N,,,,,
186,,72.19448,0,N,,,,,
187,,72.19448,0,,,,,,N
188,,72.361145,0,,,,,,N
189,,72.361145,0,N,,,,,
190,,72.69448,0,,,,N,,
191,,72.69448,0,,,N,,,
192,,72.861145,0,,,N,,,
193,,72.861145,0,,,,N,,
194,,73.02781,0,,,N,,,
195,,73.02781,0,,,,N,,
196,,73.19448,0,O,,,,,
197,,73.19448,0,,,,,,O
198,,73.52781,0,,,,O,,
199,,73.52781,0,,,O,,,
200,,73.861145,0,,,,,,O
201,,73.861145,0,O,,,,,
202,,74.19448,0,,,,O,,
203,,74.19448,0,,,O,,,
204,,74.52782,0.666667,N,,,,,
205,,74.52782,0.666667,,,,,,N
206,,76.52782,0,,,,N,,
207,,76.52782,0,,,N,,,
208,,76.69448,0,,,N,,,
209,,76.69448,0,,,,N,,
210,,76.861145,0,,,N,,,
211,,76.861145,0,,,,N,,
212,,77.19448,0,N,,,,,
213,,77.19448,0,,,,,,N
214,,77.52782,0,,,,,,N
215,,77.52782,0,N,,,,,
216,,77.69448,0,N,,,,,
217,,77.69448,0,,,,,,N
218,,78.02782,0,,,,N,,
219,,78.02782,0,,,N,,,
220,,78.19448,0,,,,N,,
221,,78.19448,0,,,N,,,
222,,78.361145,0.3333335,,,,,,N
223,,78.361145,0.3333335,N,,,,,
224,,79.19448,0,,,,N,,
225,,79.19448,0,,,N,,,
226,,79.36115,0,,,N,,,
227,,79.36115,0,,,,N,,
228,,79.52782,0,,,,N,,
229,,79.52782,0,,,N,,,
230,,79.86115,0,,,,,,N
231,,79.86115,0,N,,,,,
232,,80.02782,0,N,,,,,
233,,80.02782,0,,,,,,N
234,,80.19448,0,,,N,,,
235,,80.19448,0,,,,N,,
236,,80.36115,0,,,N,,,
237,,80.36115,0,,,,N,,
238,,80.69448,0,,,,,,N
239,,80.69448,0,N,,,,,
240,,80.86115,0,N,,,,,
241,,80.86115,0,,,,,,N
242,,81.02782,0,N,,,,,
243,,81.02782,0,,,,,,N
244,,81.19448,0.3333335,,,N,,,
245,,81.19448,0.3333335,,,,N,,
246,,81.86115,0,,,N,,,
247,,81.86115,0,,,,N,,
248,,82.02782,0,,,N,,,
249,,82.02782,0,,,,N,,
250,,82.19448,0,,,,N,,
251,,82.19448,0,,,N,,,
252,,82.52782,0,,,,,,N
253,,82.52782,0,N,,,,,
254,,82.86115,0,N,,,,,
255,,82.86115,0,,,,,,N
256,,83.02782,0,N,,,,,
257,,83.02782,0,,,,,,N
258,,83.36115,0,,,N,,,
259,,83.36115,0,,,,N,,
260,,83.52782,0,,,N,,,
261,,83.52782,0,,,,N,,
262,,83.69448,0,,,,N,,
263,,83.69448,0,,,N,,,
264,,83.86115,0,,,,,,O
265,,83.86115,0,O,,,,,
266,,84.19448,0,,,O,,,
267,,84.19448,0,,,,O,,
268,,84.52782,0,O,,,,,
269,,84.52782,0,,,,,,O
270,,84.86115,0,,,O,,,
271,,84.86115,0,,,,O,,
272,,85.19449,0.666667,,,,,,N
273,,85.19449,0.666667,N,,,,,
274,,86.02782,0,,,,N,,
275,,86.19449,0,,,,N,,
276,,86.52782,0.666667,,,,,,N
277,,87.86115,0.666667,,,,N,,
278,,88.52782,0,,,,,,O
279,,89.19449,0.666667,,,,N,,
280,,89.86115,0,,,,,,O
281,,90.527824,0.50000024,,,,N,,
282,,91.027824,0,,,,,,N
283,,91.36115,0,,,,N,,
284,,91.36115,0,,,N,,,
285,,91.527824,0,,,N,,,
286,,91.527824,0,,,,N,,
287,,91.86115,0.666667,N,,,,,
288,,91.86115,0.666667,,,,,,N
289,,93.19449,0.666667,,,N,,,
290,,93.86115,0,O,,,,,
291,,94.527824,0,,,N,,,
292,,94.69449,0,,,N,,,
293,,95.027824,0,N,,,,,
294,,95.36116,0,,,N,,,
295,,95.527824,0.3333335,,,N,,,
296,,96.36116,0,,,,,,N
297,,96.36116,0,N,,,,,
298,,96.527824,0,,,,,,N
299,,96.527824,0,N,,,,,
300,,96.69449,0,N,,,,,
301,,96.69449,0,,,,,,N
302,,96.86116,0,,,N,,,
303,,96.86116,0,,,,N,,
304,,97.027824,0,,,,N,,
305,,97.027824,0,,,N,,,
306,,97.19449,0.666667,,,,,,N
307,,97.19449,0.666667,N,,,,,
308,,98.527824,0.666667,,,,N,,
309,,99.19449,0,,,,,,O
310,,99.86116,0.666667,,,,N,,
311,,100.527824,0,,,,,,O
312,,101.194496,0.50000024,,,,N,,
313,,101.694496,0,,,,,,N
314,,102.027824,0,,,,N,,
315,,102.027824,0,,,N,,,
316,,102.194496,0,,,N,,,
317,,102.194496,0,,,,N,,
318,,102.527824,0.666667,N,,,,,
319,,102.527824,0.666667,,,,,,N
320,,103.86116,0.666667,,,N,,,
321,,104.527824,0,O,,,,,
322,,105.194496,0,,,N,,,
323,,105.36116,0,,,N,,,
324,,105.694496,0,N,,,,,
325,,106.02783,0,,,N,,,
326,,106.194496,0.3333335,,,N,,,
327,,107.02783,0,,,N,,,
328,,107.02783,0,,,,N,,
329,,107.194496,0,N,,,,,
330,,107.194496,0,,,,,,N
331,,107.36116,0,N,,,,,
332,,107.36116,0,,,,,,N
333,,107.52783,0,N,,,,,
334,,107.52783,0,,,,,,N
335,,107.694496,0.72222257,,,,N,,
336,,107.694496,0.72222257,,,S,,,
