noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
199,,71.28,0,,,,N,,
200,,71.52,0,,,,,,N
201,,71.76,0,,,,,,N
202,,72,0,,,,N,,
203,,72.24,0,,,,N,,
204,,72.479996,0,,,,,,N
205,,72.72,0,,,,,,N
206,,72.96,0,,,,N,,
207,,73.2,0,,,,N,,
208,,73.439995,0,,,,,,N
209,,73.68,0,,,,,,N
210,,73.92,0.5,,,,N,,
211,,74.88,0,,,N,,,
212,,75.119995,0,,,N,,,
213,,75.36,0,N,,,,,
214,,75.6,0,N,,,,,
215,,75.84,0,,,N,,,
216,,76.08,0,,,N,,,
217,,76.32,0,N,,,,,
218,,76.56,0,N,,,,,
219,,76.799995,0,,,N,,,
220,,77.04,0,,,N,,,
221,,77.28,0,N,,,,,
222,,77.52,0,N,,,,,
223,,77.759995,0.5,,,N,,,
224,,78.72,0,,,,O,,
225,,78.72,0,,,O,,,
226,,78.96,0,,,N,,,
227,,78.96,0,,,,N,,
228,,79.2,0,O,,,,,
229,,79.2,0,,,,,,O
230,,79.439995,0,N,,,,,
231,,79.439995,0,,,,,,N
232,,79.68,0.42,,,,N,,
233,,79.68,0.42,,,N,,,
234,,80.64,0,,,O,,,
235,,80.64,0,,,,O,,
236,,80.88,0,,,,N,,
237,,80.88,0,,,N,,,
238,,81.119995,0,O,,,,,
239,,81.119995,0,,,,,,O
240,,81.36,0,,,,,,N
241,,81.36,0,N,,,,,
242,,81.6,0.42,,,N,,,
243,,81.6,0.42,,,,S,,
