noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
67,,31.269999,0,N,,,,,
68,,31.429998,0,N,,,,,
69,,31.75,0,,,N,,,
70,,31.91,0,,,O,,,
71,,32.39,0,,,O,,,
72,,32.87,0.71999997,N,,,,,
73,,32.87,0.71999997,,,,,,N
74,,33.829998,0.71999997,,,,N,,
75,,33.829998,0.71999997,,,N,,,
76,,34.63,0,,,,N,,
77,,34.79,0,,,,N,,
78,,35.11,0,,,,,,N
79,,35.27,0,,,,,,N
80,,35.59,0,,,,N,,
81,,35.75,0,,,,O,,
82,,36.23,0,,,,O,,
83,,36.71,0.71999997,,,,,,N
84,,36.71,0.71999997,N,,,,,
85,,37.67,0.96,,,,N,,
86,,37.67,0.96,,,N,,,
87,,39.27,0,,,,N,,
88,,39.43,0,,,,N,,
89,,39.59,0,,,,O,,
90,,39.91,0,,,,N,,
91,,40.23,0,,,,,,N
92,,40.39,0,,,,,,N
93,,40.55,0,,,,,,N
94,,41.03,0,,,,N,,
95,,41.19,0,,,,N,,
96,,41.35,0,,,,N,,
97,,41.51,0,,,,O,,
98,,41.829998,0,,,,N,,
99,,42.149998,0,,,,,,N
100,,42.309998,0,,,,,,N
101,,42.469997,0,,,,,,N
102,,42.95,0,,,,N,,
103,,43.11,0,,,,N,,
104,,43.27,0,,,,N,,
105,,43.43,0,,,O,,,
106,,43.75,0,,,N,,,
107,,44.07,0,N,,,,,
108,,44.23,0,N,,,,,
109,,44.39,0,N,,,,,
110,,44.87,0,N,,,,,
111,,45.35,0,,,N,,,
112,,45.829998,0,N,,,,,
113,,46.309998,0,,,N,,,
114,,46.789997,0,N,,,,,
115,,47.27,0,,,,O,,
116,,47.59,0,,,,N,,
117,,47.91,0,,,,,,N
118,,48.07,0,,,,,,N
119,,48.23,0,,,,,,N
120,,48.71,0,,,,N,,
121,,48.87,0,,,,N,,
122,,49.03,0,,,,N,,
123,,49.19,0,,,,O,,
124,,49.51,0,,,,N,,
125,,49.829998,0,,,,,,N
126,,49.989998,0,,,,,,N
127,,50.149998,0,,,,,,N
128,,50.629997,0,,,,N,,
129,,50.789997,0,,,,N,,
130,,50.95,0,,,,N,,
131,,51.11,0,,,O,,,
132,,51.43,0,,,N,,,
133,,51.75,0,N,,,,,
134,,51.91,0,N,,,,,
135,,52.07,0,N,,,,,
136,,52.55,0,N,,,,,
137,,53.03,0,,,O,,,
138,,53.75,0,N,,,,,
139,,53.989998,0,N,,,,,
140,,54.949997,0,,,,N,,
141,,54.949997,0,,,S,,,
142,,56.87,0.96,,,,,,N
143,,58.629997,0,,,,,,N
144,,58.789997,0,,,,,,O
145,,59.109997,0,,,,N,,
146,,59.27,0,,,,N,,
147,,59.59,0,,,,,,N
148,,59.75,0,,,,,,O
149,,60.07,0,,,,N,,
150,,60.23,0,,,,N,,
151,,60.55,0,,,,N,,
152,,60.71,0.32,,,,N,,
153,,61.19,0.48,,,,,,N
154,,62.469997,0,N,,,,,
155,,62.629997,0.32,N,,,,,
156,,63.109997,0.48,,,N,,,
157,,65.51,0.71999997,N,,,,,
158,,66.47,0,O,,,,,
159,,66.79,0,,,N,,,
160,,66.95,0,,,N,,,
161,,67.27,0,N,,,,,
162,,67.43,0,O,,,,,
163,,67.75,0,,,N,,,
164,,67.909996,0,,,N,,,
165,,68.229996,0,,,N,,,
166,,68.39,0.32,,,N,,,
167,,68.869995,0.48,N,,,,,
168,,70.15,0,,,,,,N
169,,70.31,0.32,,,,,,N
170,,70.79,0.48,,,,N,,
171,,72.229996,1.4399999,N,,,,,
172,,73.99,0,N,,,,,
173,,74.15,0,N,,,,,
174,,74.47,0,,,N,,,
175,,74.63,0,,,N,,,
176,,74.95,0,N,,,,,
177,,75.11,0,N,,,,,
178,,75.43,0,,,N,,,
179,,75.59,0,,,N,,,
180,,75.909996,0,,,N,,,
181,,76.07,1.4399999,,,,,,N
182,,77.83,0,,,,,,N
183,,77.99,0,,,,,,N
184,,78.31,0,,,,N,,
185,,78.47,0,,,,N,,
186,,78.79,0,,,,,,N
187,,78.95,0,,,,,,N
188,,79.27,0,,,,N,,
189,,79.43,0,,,,N,,
190,,79.75,0,,,,N,,
191,,80.869995,0.71999997,N,,,,,
192,,80.869995,0.71999997,,,,,,N
193,,81.67,0,N,,,,,
194,,81.67,0,,,,,,N
195,,81.83,0,O,,,,,
196,,81.83,0,,,,,,O
197,,82.15,0,,,,N,,
198,,82.15,0,,,N,,,
199,,82.31,0,,,O,,,
200,,82.31,0,,,,O,,
201,,82.63,0,,,,,,N
202,,82.63,0,N,,,,,
203,,82.79,0,O,,,,,
204,,82.79,0,,,,,,O
205,,83.11,0,,,,N,,
206,,83.11,0,,,N,,,
207,,83.27,0,,,,O,,
208,,83.27,0,,,O,,,
209,,83.59,0,,,,N,,
210,,83.59,0,,,N,,,
211,,83.75,0.32,,,,N,,
212,,83.75,0.32,,,N,,,
213,,84.229996,0.48,N,,,,,
214,,84.229996,0.48,,,,,,N
215,,85.509995,0,,,,,,N
216,,85.509995,0,N,,,,,
217,,85.67,0.32,N,,,,,
218,,85.67,0.32,,,,,,N
219,,86.15,0.48,,,,N,,
220,,86.15,0.48,,,S,,,
