noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
272,,76.07422,0,,,,N,,
273,,76.19141,0,,,,N,,
274,,76.42578,0,,,,,,N
275,,76.66016,0,,,,N,,
276,,76.89453,0,,,,,,N
277,,77.12891,0,,,,,,N
278,,77.12891,0,N,,,,,
279,,77.24609,0,N,,,,,
280,,77.24609,0,,,,,,N
281,,77.36328,0,,,,,,N
282,,77.36328,0,N,,,,,
283,,77.59766,0,,,N,,,
284,,77.59766,0,,,,N,,
285,,77.71484,0,,,N,,,
286,,77.71484,0,,,,N,,
287,,78.06641,0,N,,,,,
288,,78.06641,0,,,,,,N
289,,78.30078,0,N,,,,,
290,,78.30078,0,,,,,,N
291,,78.53516,0,,,N,,,
292,,78.53516,0,,,,N,,
293,,78.76953,0,,,,O,,
294,,79.23828,0,,,,,,N
295,,79.58984,0,,,,N,,
296,,79.82422,0,,,,,,N
297,,79.94141,0,,,,,,N
298,,80.17578,0,,,,N,,
299,,80.41016,0,,,,,,N
300,,80.64453,0,,,,O,,
301,,81.11328,0,,,,,,O
302,,81.46484,0,,,,N,,
303,,81.69922,0,,,,,,N
304,,81.81641,0,,,,,,N
305,,82.05078,0,,,,N,,
306,,82.28516,0,,,,,,N
307,,82.51953,0,,,,N,,
308,,82.75391,0,,,,N,,
309,,82.98828,0,,,,,,O
310,,83.22266,0,,,,,,N
311,,83.33984,0,,,,,,N
312,,83.57422,0,,,,N,,
313,,83.69141,0,,,,N,,
314,,83.92578,0,,,,,,N
315,,84.16016,0,,,,N,,
316,,84.39453,0.46875,,,,,,N
317,,85.33203,0,N,,,,,
318,,85.33203,0,,,,,,N
319,,85.80078,0,,,,,,N
320,,85.80078,0,N,,,,,
321,,86.26953,0,,,O,,,
322,,86.73828,0,N,,,,,
323,,87.08984,0,,,N,,,
324,,87.32422,0,N,,,,,
325,,87.44141,0,N,,,,,
326,,87.67578,0,,,N,,,
327,,87.91016,0,N,,,,,
328,,88.14453,0,,,O,,,
329,,88.61328,0,O,,,,,
330,,88.96484,0,,,N,,,
331,,89.19922,0,N,,,,,
332,,89.31641,0,N,,,,,
333,,89.55078,0,,,N,,,
334,,89.78516,0,N,,,,,
335,,90.01953,0,,,N,,,
336,,90.25391,0,,,N,,,
337,,90.48828,0,O,,,,,
338,,90.72266,0,N,,,,,
339,,90.83984,0,N,,,,,
340,,91.07422,0,,,N,,,
341,,91.19141,0,,,N,,,
342,,91.42578,0,N,,,,,
343,,91.66016,0,,,N,,,
344,,91.89453,0.9375,S,,,,,
