noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
111,,61.65924,0,,,,N,,
112,,62.190212,0,,,,,,N
113,,62.721188,0.39822975,,,,N,,
114,,63.25216,0.66371626,,,,,,N
115,,64.04862,0,,,,,,N
116,,64.3141,0,,,,,,N
117,,64.84508,0,,,,N,,
118,,65.37605,0,,,N,,,
119,,65.90702,0,,,N,,,
120,,66.30525,0,N,,,,,
121,,66.437996,0,N,,,,,
122,,66.96897,0.39822975,,,N,,,
123,,67.49995,0.66371626,N,,,,,
124,,68.2964,0,,,N,,,
125,,68.56189,0.5530969,,,S,,,
126,,69.62383,0.81858337,,,,,,N
127,,70.68578,0,,,,,,O
128,,70.95127,0,,,,,,N
129,,71.21675,0,,,,N,,
130,,71.48224,0,,,,N,,
131,,71.74773,0.81858337,,,,,,N
132,,72.80967,0,O,,,,,
133,,73.07516,0,N,,,,,
134,,73.340645,0,,,N,,,
135,,73.60613,0,,,N,,,
136,,73.87162,0.81858337,N,,,,,
137,,74.93356,0,,,,,,O
138,,75.19905,0,,,,,,N
139,,75.46454,0,,,,N,,
140,,75.73003,0,,,,N,,
141,,75.995514,0.5530969,,,,,,N
142,,76.79197,0,,,,N,,
143,,77.05746,0.5530969,,,,N,,
144,,78.1194,0,,,O,,,
145,,78.1194,0,,,,,,O
146,,78.650375,0,,,,O,,
147,,78.650375,0,O,,,,,
148,,79.18135,0,,,,,,O
149,,79.18135,0,,,O,,,
150,,79.71232,0,,,,O,,
151,,79.71232,0,O,,,,,
152,,80.24329,0.81858337,,,N,,,
153,,80.24329,0.81858337,,,,,,N
154,,81.305244,0.81858337,,,,N,,
155,,81.305244,0.81858337,N,,,,,
156,,82.36719,0.81858337,N,,,,,
157,,82.36719,0.81858337,,,,N,,
158,,83.42913,0,,,,,,O
159,,83.42913,0,,,O,,,
160,,83.69462,0,,,,,,N
161,,83.69462,0,,,N,,,
162,,83.960106,0,,,,N,,
163,,83.960106,0,N,,,,,
164,,84.22559,0,,,,N,,
165,,84.22559,0,N,,,,,
166,,84.49108,0.81858337,,,N,,,
167,,84.49108,0.81858337,,,,,,N
168,,85.553024,0,,,,,,O
169,,85.553024,0,,,O,,,
170,,85.81851,0,,,,,,N
171,,85.81851,0,,,N,,,
172,,86.084,0,,,,N,,
173,,86.084,0,N,,,,,
174,,86.34949,0,,,,N,,
175,,86.34949,0,N,,,,,
176,,86.61497,0.81858337,,,,,,N
177,,86.61497,0.81858337,,,N,,,
178,,87.67692,0,,,,,,O
179,,87.67692,0,,,O,,,
180,,87.942406,0,,,N,,,
181,,87.942406,0,,,,,,N
182,,88.20789,0,,,,N,,
183,,88.20789,0,N,,,,,
184,,88.47337,0,,,,N,,
185,,88.47337,0,N,,,,,
186,,88.73886,0.68584013,,,,,,N
187,,88.73886,0.68584013,,,N,,,
188,,89.535324,0,,,,N,,
189,,89.535324,0,N,,,,,
190,,89.80081,0.68584013,,,,N,,
191,,89.80081,0.68584013,N,,,,,
192,,90.862755,0,O,,,,,
193,,90.862755,0,,,,O,,
194,,91.39373,0,,,,,,O
195,,91.39373,0,,,O,,,
196,,91.9247,0,,,,O,,
197,,91.9247,0,O,,,,,
198,,92.45567,0,,,,,,O
199,,92.45567,0,,,O,,,
200,,92.98665,0.81858337,,,,N,,
201,,92.98665,0.81858337,N,,,,,
202,,94.04859,0.81858337,,,N,,,
203,,94.04859,0.81858337,,,,,,N
204,,95.11054,1.6150429,,,,N,,
205,,95.11054,1.6150429,S,,,,,
