noteOrder,soundEffect,timeAppear,duration,line1,line2,line3,line4,line5,line6
141,,62.535286,0,,,N,,,
142,,62.89819,0,N,,,,,
143,,63.140125,0.36290324,,,N,,,
144,,63.865932,0,,,N,,,
145,,63.9869,1.0887097,,,N,,,
146,,65.55948,0,N,,,,,
147,,65.55948,0,,,,,,N
148,,66.04335,0,,,,N,,
149,,66.04335,0,,,N,,,
150,,66.52722,0,N,,,,,
151,,66.52722,0,,,,,,N
152,,66.76916,0,,,,,,N
153,,66.76916,0,N,,,,,
154,,67.01109,0.7258065,,,N,,,
155,,67.01109,0.7258065,,,,S,,
156,,68.94658,0,,,,O,,
157,,69.43045,0,,,,O,,
158,,69.79335,0,,,,,,N
159,,69.91432,0,,,,,,N
160,,70.035286,0,,,,,,N
161,,70.15626,0,,,,,,N
162,,70.51916,0,,,,N,,
163,,70.64013,0,,,,N,,
164,,70.76109,0,,,,N,,
165,,70.88206,0,,,O,,,
166,,71.36593,0,,,O,,,
167,,71.728836,0,,,N,,,
168,,71.8498,0,,,N,,,
169,,71.97077,0,,,N,,,
170,,72.091736,0,,,N,,,
171,,72.33367,0,O,,,,,
172,,72.57561,0,N,,,,,
173,,72.81754,0,,,,O,,
174,,73.301414,0,,,,O,,
175,,73.66432,0,,,,,,N
176,,73.785286,0,,,,,,N
177,,73.90626,0,,,,,,N
178,,74.02722,0,,,,,,N
179,,74.39013,0,,,,N,,
180,,74.51109,0,,,,N,,
181,,74.632065,0,,,,N,,
182,,74.75303,0,,,O,,,
183,,75.2369,0,,,O,,,
184,,75.5998,0,,,N,,,
185,,75.72077,0,,,N,,,
186,,75.841736,0,,,N,,,
187,,75.96271,0,,,N,,,
188,,76.20464,0,O,,,,,
189,,76.44658,0,N,,,,,
190,,76.688515,0,,,,O,,
191,,77.172386,0,,,,O,,
192,,77.535286,0,,,,,,N
193,,77.65626,0,,,,,,N
194,,77.77722,0,,,,,,N
195,,77.89819,0,,,,,,N
196,,78.26109,0,,,,N,,
197,,78.382065,0,,,,N,,
198,,78.50303,0,,,,N,,
199,,78.624,0,,,O,,,
200,,79.107864,0,,,O,,,
201,,79.47077,0,,,N,,,
202,,79.591736,0,,,N,,,
203,,79.71271,0,,,N,,,
204,,79.83367,0,,,N,,,
205,,80.07561,0,O,,,,,
206,,80.31754,0,N,,,,,
207,,80.55948,0,,,,O,,
208,,81.04335,0,,,,O,,
209,,81.40626,0,,,,,,N
210,,81.52722,0,,,,,,N
211,,81.64819,0,,,,,,N
212,,81.76916,0,,,,,,N
213,,82.132065,0,,,,N,,
214,,82.25303,0,,,,N,,
215,,82.374,0,,,,N,,
216,,82.494965,0,,,,O,,
217,,82.494965,0,,,O,,,
218,,82.978836,0,,,,,,O
219,,82.978836,0,O,,,,,
220,,83.341736,0,,,N,,,
221,,83.341736,0,,,,N,,
222,,83.46271,0,,,N,,,
223,,83.46271,0,,,,N,,
224,,83.58367,0,,,N,,,
225,,83.58367,0,,,,N,,
226,,83.70464,0,,,N,,,
227,,83.70464,0,,,,N,,
228,,83.94658,0,N,,,,,
229,,83.94658,0,,,,,,N
230,,84.188515,0,N,,,,,
231,,84.188515,0,,,,,,N
232,,84.43045,0,,,O,,,
233,,84.43045,0,,,,O,,
234,,84.91432,0,,,,O,,
235,,84.91432,0,,,O,,,
236,,85.27722,0,,,,,,N
237,,85.27722,0,N,,,,,
238,,85.39819,0,N,,,,,
239,,85.39819,0,,,,,,N
240,,85.51916,0,,,,,,N
241,,85.51916,0,N,,,,,
242,,85.64013,0,,,,,,N
243,,85.64013,0,N,,,,,
244,,86.00303,0,,,,N,,
245,,86.00303,0,,,N,,,
246,,86.124,0,,,N,,,
247,,86.124,0,,,,N,,
248,,86.244965,0,,,N,,,
249,,86.244965,0,,,,N,,
250,,86.36594,0,,,O,,,
251,,86.36594,0,,,,O,,
252,,86.8498,0,O,,,,,
253,,86.8498,0,,,,,,O
254,,87.21271,0,,,N,,,
255,,87.21271,0,,,,N,,
256,,87.33367,0,,,N,,,
257,,87.33367,0,,,,N,,
258,,87.45464,0,,,N,,,
259,,87.45464,0,,,,N,,
260,,87.57561,0,,,,N,,
261,,87.57561,0,,,N,,,
262,,87.81754,0,,,,,,O
263,,87.81754,0,O,,,,,
264,,88.05948,0,,,,,,N
265,,88.05948,0,N,,,,,
266,,88.301414,0,,,,O,,
267,,88.301414,0,,,O,,,
268,,88.785286,0,,,,O,,
269,,88.785286,0,,,O,,,
270,,89.14819,0,,,,,,N
271,,89.14819,0,N,,,,,
272,,89.26916,0,N,,,,,
273,,89.26916,0,,,,,,N
274,,89.39013,0,N,,,,,
275,,89.39013,0,,,,,,N
276,,89.51109,0,N,,,,,
277,,89.51109,0,,,,,,N
278,,89.874,0,,,,N,,
279,,89.874,0,,,N,,,
280,,89.994965,0,,,N,,,
281,,89.994965,0,,,,N,,
282,,90.11594,0,,,N,,,
283,,90.11594,0,,,,N,,
284,,90.2369,0,,,,O,,
285,,90.2369,0,,,O,,,
286,,90.72077,0,O,,,,,
287,,90.72077,0,,,,,,O
288,,91.08367,0,,,,N,,
289,,91.08367,0,,,N,,,
290,,91.20464,0,,,N,,,
291,,91.20464,0,,,,N,,
292,,91.32561,0,,,N,,,
293,,91.32561,0,,,,N,,
294,,91.44658,0,,,,N,,
295,,91.44658,0,,,N,,,
296,,91.688515,0,O,,,,,
297,,91.688515,0,,,,,,O
298,,91.93045,0,,,,,,N
299,,91.93045,0,N,,,,,
300,,92.172386,0,,,,O,,
301,,92.172386,0,,,O,,,
302,,92.65626,0,,,,O,,
303,,92.65626,0,,,O,,,
304,,93.01916,0,,,,,,N
305,,93.01916,0,N,,,,,
306,,93.14013,0,N,,,,,
307,,93.14013,0,,,,,,N
308,,93.26109,0,,,,,,N
309,,93.26109,0,N,,,,,
310,,93.382065,0,,,,,,N
311,,93.382065,0,N,,,,,
312,,93.744965,0,,,,N,,
313,,93.744965,0,,,N,,,
314,,93.86594,0,,,N,,,
315,,93.86594,0,,,,N,,
316,,93.9869,0,,,N,,,
317,,93.9869,0,,,,N,,
318,,94.10787,0,,,,O,,
319,,94.10787,0,,,O,,,
320,,94.59174,0,O,,,,,
321,,94.59174,0,,,,,,O
322,,94.95464,0,,,N,,,
323,,94.95464,0,,,,N,,
324,,95.07561,0,,,,N,,
325,,95.07561,0,,,N,,,
326,,95.19658,0,,,N,,,
327,,95.19658,0,,,,N,,
328,,95.31754,0,,,N,,,
329,,95.31754,0,,,,N,,
330,,95.55948,0,,,,,,O
331,,95.55948,0,O,,,,,
332,,95.801414,0,N,,,,,
333,,95.801414,0,,,,,,N
334,,96.04335,0,,,O,,,
335,,96.04335,0,,,,O,,
336,,96.52722,0,,,,O,,
337,,96.52722,0,,,O,,,
338,,96.89013,0,N,,,,,
339,,96.89013,0,,,,,,N
340,,97.01109,0,N,,,,,
341,,97.01109,0,,,,,,N
342,,97.132065,0,N,,,,,
343,,97.132065,0,,,,,,N
344,,97.25303,0,,,,,,N
345,,97.25303,0,N,,,,,
346,,97.61594,0,,,N,,,
347,,97.61594,0,,,,N,,
348,,97.7369,0,,,N,,,
349,,97.7369,0,,,,N,,
350,,97.85787,0,,,N,,,
351,,97.85787,0,,,,N,,
352,,97.978836,0,,,O,,,
353,,97.978836,0,,,,O,,
354,,98.46271,0,,,,,,O
355,,98.46271,0,O,,,,,
356,,98.82561,0,,,N,,,
357,,98.82561,0,,,,N,,
358,,98.94658,0,,,,N,,
359,,98.94658,0,,,N,,,
360,,99.06754,0,,,,N,,
361,,99.06754,0,,,N,,,
362,,99.188515,0,,,,N,,
363,,99.188515,0,,,N,,,
364,,99.43045,0,,,,,,O
365,,99.43045,0,O,,,,,
366,,99.672386,0,,,,,,N
367,,99.672386,0,N,,,,,
368,,99.91432,0,,,N,,,
369,,99.91432,0,,,,S,,
